1.000000e-01 1.785797e-25 6.766937e-24 1.515063e-23 0.000000e+00 1.564752e-24 2.366089e-23 
2.000000e-01 1.062527e-25 2.925062e-25 1.883755e-24 0.000000e+00 1.271446e-25 2.409658e-24 
3.000000e-01 6.058909e-26 6.323099e-26 4.812839e-25 0.000000e+00 2.326957e-26 6.283735e-25 
4.000000e-01 5.388254e-26 6.099875e-26 1.676313e-25 0.000000e+00 9.532096e-27 2.920447e-25 
5.000000e-01 3.789029e-26 3.559093e-26 6.323890e-26 0.000000e+00 3.649643e-27 1.403698e-25 
6.000000e-01 3.266102e-26 2.234126e-26 5.078180e-26 0.000000e+00 2.213542e-27 1.079976e-25 
7.000000e-01 2.587951e-26 1.505999e-26 2.418486e-26 0.000000e+00 1.097423e-27 6.622179e-26 
8.000000e-01 1.977325e-26 1.180144e-26 3.147133e-26 0.000000e+00 8.526063e-28 6.389863e-26 
9.000000e-01 1.502305e-26 1.147701e-26 2.615856e-26 0.000000e+00 5.353340e-28 5.319395e-26 
1.000000e+00 1.156170e-26 7.391623e-27 2.091039e-26 0.000000e+00 3.751029e-28 4.023882e-26 
1.100000e+00 8.975806e-27 5.167001e-27 1.606668e-26 0.000000e+00 2.506359e-28 3.046012e-26 
1.200000e+00 7.038177e-27 9.304767e-27 1.184141e-26 0.000000e+00 1.746266e-28 2.835899e-26 
1.300000e+00 5.582670e-27 7.201313e-27 7.965884e-27 0.000000e+00 1.224295e-28 2.087230e-26 
1.400000e+00 4.478032e-27 5.676784e-27 7.355670e-27 0.000000e+00 9.707050e-29 1.760756e-26 
1.500000e+00 3.631298e-27 3.333790e-27 1.028330e-26 0.000000e+00 7.322418e-29 1.732161e-26 
1.600000e+00 2.976074e-27 2.598729e-27 7.145837e-27 0.000000e+00 5.845332e-29 1.277909e-26 
1.700000e+00 2.463876e-27 2.019945e-27 5.579491e-27 0.000000e+00 4.462105e-29 1.010793e-26 
1.800000e+00 2.059268e-27 1.614143e-27 4.308308e-27 0.000000e+00 3.665919e-29 8.018379e-27 
1.900000e+00 1.733256e-27 1.307284e-27 3.569604e-27 0.000000e+00 2.814930e-29 6.638293e-27 
2.000000e+00 1.468640e-27 1.784709e-27 2.992791e-27 0.000000e+00 2.481580e-29 6.270956e-27 
2.100000e+00 1.253131e-27 1.512162e-27 2.490682e-27 0.000000e+00 1.915427e-29 5.275130e-27 
2.200000e+00 1.073660e-27 1.287432e-27 2.096745e-27 0.000000e+00 1.561312e-29 4.473450e-27 
2.300000e+00 9.238067e-28 1.107390e-27 1.774212e-27 0.000000e+00 1.331852e-29 3.818727e-27 
2.400000e+00 8.015789e-28 9.570123e-28 2.210701e-27 0.000000e+00 1.304252e-29 3.982334e-27 
2.500000e+00 6.968453e-28 7.289715e-28 1.915100e-27 0.000000e+00 9.736516e-30 3.350653e-27 
2.600000e+00 6.076858e-28 6.192044e-28 1.578126e-27 0.000000e+00 8.298806e-30 2.813315e-27 
2.700000e+00 5.340340e-28 5.281375e-28 1.352354e-27 0.000000e+00 7.115772e-30 2.421641e-27 
2.800000e+00 4.705863e-28 4.518275e-28 1.165371e-27 0.000000e+00 6.009392e-30 2.093794e-27 
2.900000e+00 4.165833e-28 3.895043e-28 1.003890e-27 0.000000e+00 5.324780e-30 1.815303e-27 
3.000000e+00 3.690925e-28 3.384291e-28 8.682918e-28 0.000000e+00 5.223893e-30 1.581037e-27 
3.100000e+00 3.292271e-28 2.934972e-28 7.583978e-28 0.000000e+00 3.936388e-30 1.385058e-27 
3.200000e+00 2.940856e-28 2.576289e-28 6.623531e-28 0.000000e+00 3.730941e-30 1.217799e-27 
3.300000e+00 2.619183e-28 2.280107e-28 5.815886e-28 0.000000e+00 2.977722e-30 1.074495e-27 
3.400000e+00 2.360125e-28 2.723966e-28 5.150397e-28 0.000000e+00 2.831046e-30 1.026280e-27 
3.500000e+00 2.124025e-28 2.456068e-28 4.558399e-28 0.000000e+00 2.514636e-30 9.163639e-28 
3.600000e+00 1.922963e-28 2.183635e-28 4.077384e-28 0.000000e+00 2.157402e-30 8.205555e-28 
3.700000e+00 1.718391e-28 1.981847e-28 3.637561e-28 0.000000e+00 1.998006e-30 7.357779e-28 
3.800000e+00 1.572811e-28 1.769807e-28 3.273550e-28 0.000000e+00 1.900491e-30 6.635173e-28 
3.900000e+00 1.424590e-28 1.592949e-28 3.675782e-28 0.000000e+00 1.493043e-30 6.708252e-28 
4.000000e+00 1.295165e-28 1.433318e-28 3.328066e-28 0.000000e+00 1.539559e-30 6.071944e-28 
4.100000e+00 1.178704e-28 1.298091e-28 3.031205e-28 0.000000e+00 1.345160e-30 5.521452e-28 
4.200000e+00 1.064588e-28 1.167963e-28 2.734638e-28 0.000000e+00 1.107183e-30 4.978261e-28 
4.300000e+00 9.822733e-29 1.049581e-28 2.489838e-28 0.000000e+00 1.221684e-30 4.533910e-28 
4.400000e+00 9.009355e-29 9.521525e-29 2.254822e-28 0.000000e+00 1.080270e-30 4.118713e-28 
4.500000e+00 8.296298e-29 8.647054e-29 2.062061e-28 0.000000e+00 9.995304e-31 3.766391e-28 
4.600000e+00 7.521567e-29 7.841992e-29 1.880240e-28 0.000000e+00 8.032327e-31 3.424628e-28 
4.700000e+00 6.866354e-29 7.083101e-29 1.704935e-28 0.000000e+00 7.157304e-31 3.107038e-28 
4.800000e+00 6.333315e-29 6.477881e-29 1.549429e-28 0.000000e+00 7.087129e-31 2.837635e-28 
4.900000e+00 5.835547e-29 5.899394e-29 1.417899e-28 0.000000e+00 7.568141e-31 2.598962e-28 
