1.000000e-01 1.837827e-22 1.381922e-22 3.219749e-22 
2.000000e-01 1.877617e-22 7.983725e-23 2.675989e-22 
3.000000e-01 1.612963e-22 3.628878e-23 1.975851e-22 
4.000000e-01 1.282564e-22 4.469620e-23 1.729526e-22 
5.000000e-01 8.597242e-23 4.223372e-23 1.282061e-22 
6.000000e-01 6.046925e-23 3.560021e-23 9.606946e-23 
7.000000e-01 3.998062e-23 2.960449e-23 6.958511e-23 
8.000000e-01 4.731619e-23 2.399527e-23 7.131146e-23 
9.000000e-01 4.276071e-23 1.890199e-23 6.166270e-23 
1.000000e+00 3.757834e-23 1.501664e-23 5.259499e-23 
1.100000e+00 3.179181e-23 1.209863e-23 4.389044e-23 
1.200000e+00 2.671205e-23 9.801971e-24 3.651402e-23 
1.300000e+00 2.052643e-23 8.008250e-24 2.853468e-23 
1.400000e+00 1.896078e-23 6.599140e-24 2.555992e-23 
1.500000e+00 1.648660e-23 5.495377e-24 2.198198e-23 
1.600000e+00 1.416548e-23 4.612152e-24 1.877763e-23 
1.700000e+00 1.208594e-23 3.669645e-24 1.575559e-23 
1.800000e+00 1.010900e-23 3.103423e-24 1.321242e-23 
1.900000e+00 8.861320e-24 2.643214e-24 1.150453e-23 
2.000000e+00 7.931888e-24 2.264403e-24 1.019629e-23 
2.100000e+00 6.936969e-24 1.954119e-24 8.891088e-24 
2.200000e+00 6.098321e-24 1.697335e-24 7.795656e-24 
2.300000e+00 5.354515e-24 1.481183e-24 6.835698e-24 
2.400000e+00 4.709689e-24 1.303700e-24 6.013389e-24 
2.500000e+00 4.149779e-24 1.147559e-24 5.297338e-24 
2.600000e+00 3.664670e-24 1.019538e-24 4.684208e-24 
2.700000e+00 3.244858e-24 9.048857e-25 4.149744e-24 
2.800000e+00 2.887810e-24 8.095357e-25 3.697346e-24 
2.900000e+00 2.569932e-24 7.263017e-25 3.296233e-24 
3.000000e+00 2.295083e-24 6.548587e-25 2.949942e-24 
3.100000e+00 2.061066e-24 6.123104e-25 2.673376e-24 
3.200000e+00 1.852370e-24 5.545180e-25 2.406888e-24 
3.300000e+00 1.669139e-24 4.808267e-25 2.149965e-24 
3.400000e+00 1.513092e-24 4.380285e-25 1.951120e-24 
3.500000e+00 1.369977e-24 3.989073e-25 1.768884e-24 
3.600000e+00 1.246001e-24 3.642378e-25 1.610239e-24 
3.700000e+00 1.136945e-24 3.335571e-25 1.470502e-24 
3.800000e+00 1.039520e-24 3.070376e-25 1.346557e-24 
3.900000e+00 9.522169e-25 2.809755e-25 1.233192e-24 
4.000000e+00 8.739155e-25 2.592756e-25 1.133191e-24 
4.100000e+00 7.773192e-25 2.637522e-25 1.041071e-24 
4.200000e+00 7.137842e-25 2.214775e-25 9.352617e-25 
4.300000e+00 6.576408e-25 2.056505e-25 8.632913e-25 
4.400000e+00 6.054218e-25 1.905773e-25 7.959991e-25 
4.500000e+00 5.625910e-25 1.773066e-25 7.398976e-25 
4.600000e+00 5.199771e-25 1.653984e-25 6.853755e-25 
4.700000e+00 4.811990e-25 1.536530e-25 6.348520e-25 
4.800000e+00 4.460297e-25 1.434259e-25 5.894556e-25 
4.900000e+00 4.149225e-25 1.354557e-25 5.503783e-25 
