  0.01007967  1.029578e+00  5.091000e-01
  0.01019572  1.065844e+00  5.702000e-01
  0.01031448  1.100110e+00  6.425000e-01
  0.01042725  1.134043e+00  7.247000e-01
  0.01055149  1.166576e+00  8.092000e-01
  0.01067873  1.198910e+00  9.035000e-01
  0.01079965  1.230643e+00  1.026000e+00
  0.01092335  1.279642e+00  1.237000e+00
  0.01104991  1.309642e+00  1.449000e+00
  0.01117944  1.318645e+00  1.661000e+00
  0.01131204  1.270321e+00  1.825000e+00
  0.01143727  1.202999e+00  1.943000e+00
  0.01156530  1.138075e+00  1.978000e+00
  0.01170727  1.093016e+00  1.933000e+00
  0.01184145  1.050020e+00  1.846000e+00
  0.01197874  1.003056e+00  1.771000e+00
  0.01211926  9.544568e-01  1.703000e+00
  0.01225099  9.044567e-01  1.669000e+00
  0.01239800  8.484563e-01  1.648000e+00
  0.01254097  7.824236e-01  1.636000e+00
  0.01268727  7.115576e-01  1.615000e+00
  0.01283304  6.396581e-01  1.560000e+00
  0.01298220  5.712181e-01  1.491000e+00
  0.01313208  5.125703e-01  1.426000e+00
  0.01328405  4.613955e-01  1.367000e+00
  0.01343811  4.151517e-01  1.322000e+00
  0.01359430  3.756169e-01  1.279000e+00
  0.01375111  3.512768e-01  1.224000e+00
  0.01391002  3.255964e-01  1.174000e+00
  0.01407264  2.955184e-01  1.128000e+00
  0.01423421  2.614829e-01  1.086000e+00
  0.01439954  2.272741e-01  1.049000e+00
  0.01456703  1.928887e-01  1.018000e+00
  0.01473497  1.581832e-01  9.914000e-01
  0.01490502  1.233577e-01  9.704000e-01
  0.01507906  8.775220e-02  9.584000e-01
  0.01525344  5.199333e-02  9.542000e-01
  0.01542999  1.678965e-02  9.533000e-01
  0.01560871  -1.780885e-02  9.559000e-01
  0.01578961  -5.176616e-02  9.621000e-01
  0.01597269  -8.505359e-02  9.719000e-01
  0.01615585  -1.146775e-01  9.847000e-01
  0.01634326  -1.429577e-01  9.948000e-01
  0.01653287  -1.702678e-01  1.002000e+00
  0.01672467  -1.966375e-01  1.005000e+00
  0.01691867  -2.220704e-01  1.005000e+00
  0.01711485  -2.492364e-01  9.894000e-01
  0.01731322  -2.769692e-01  9.608000e-01
  0.01751377  -3.029020e-01  9.274000e-01
  0.01771649  -3.269681e-01  8.892000e-01
  0.01792137  -3.492010e-01  8.458000e-01
  0.01812838  -3.660008e-01  8.013000e-01
  0.01833752  -3.780343e-01  7.593000e-01
  0.01855155  -3.869679e-01  7.184000e-01
  0.01876495  -3.928350e-01  6.787000e-01
  0.01898331  -3.954023e-01  6.402000e-01
  0.01920087  -3.932696e-01  6.081000e-01
  0.01942347  -3.902369e-01  5.810000e-01
  0.01964818  -3.863710e-01  5.586000e-01
  0.01987815  -3.817717e-01  5.413000e-01
  0.02010704  -3.790058e-01  5.338000e-01
  0.02034126  -3.798732e-01  5.345000e-01
  0.02057418  -3.818072e-01  5.374000e-01
  0.02081249  -3.849410e-01  5.426000e-01
  0.02105639  -3.895747e-01  5.481000e-01
  0.02129875  -3.956078e-01  5.461000e-01
  0.02154675  -4.015409e-01  5.414000e-01
  0.02179293  -4.074738e-01  5.339000e-01
  0.02204873  -4.129067e-01  5.223000e-01
  0.02230257  -4.158731e-01  5.041000e-01
  0.02256233  -4.175395e-01  4.847000e-01
  0.02282401  -4.179393e-01  4.643000e-01
  0.02308752  -4.164391e-01  4.449000e-01
  0.02335280  -4.130392e-01  4.303000e-01
  0.02362424  -4.088392e-01  4.169000e-01
  0.02389746  -4.037726e-01  4.048000e-01
  0.02417235  -3.990059e-01  3.936000e-01
  0.02445365  -3.946058e-01  3.828000e-01
  0.02473663  -3.900056e-01  3.724000e-01
  0.02502119  -3.851054e-01  3.625000e-01
  0.02531237  -3.798053e-01  3.525000e-01
  0.02560512  -3.741051e-01  3.427000e-01
  0.02590472  -3.680716e-01  3.331000e-01
  0.02620034  -3.615380e-01  3.237000e-01
  0.02650845  -3.545711e-01  3.145000e-01
  0.02681228  -3.472376e-01  3.055000e-01
  0.02712317  -3.395040e-01  2.967000e-01
  0.02743527  -3.314037e-01  2.881000e-01
  0.02775464  -3.230034e-01  2.797000e-01
  0.02807518  -3.145364e-01  2.715000e-01
  0.02840321  -3.060695e-01  2.635000e-01
  0.02873233  -2.972358e-01  2.557000e-01
  0.02906235  -2.877688e-01  2.480000e-01
  0.02940005  -2.770018e-01  2.406000e-01
  0.02973855  -2.663347e-01  2.334000e-01
  0.03008493  -2.559010e-01  2.264000e-01
  0.03043201  -2.468340e-01  2.195000e-01
  0.03078719  -2.382671e-01  2.127000e-01
  0.03114293  -2.301335e-01  2.062000e-01
  0.03150699  -2.221999e-01  1.999000e-01
  0.03187147  -2.146997e-01  1.937000e-01
  0.03223609  -2.072662e-01  1.876000e-01
  0.03260915  -2.005660e-01  1.818000e-01
  0.03299095  -1.950659e-01  1.761000e-01
  0.03337281  -1.921659e-01  1.705000e-01
  0.03375443  -1.907326e-01  1.652000e-01
  0.03414487  -1.909995e-01  1.599000e-01
  0.03454444  -1.921663e-01  1.548000e-01
  0.03494363  -1.932999e-01  1.499000e-01
  0.03534207  -1.923333e-01  1.451000e-01
  0.03576002  -1.903667e-01  1.405000e-01
  0.03616686  -1.880001e-01  1.360000e-01
  0.03659386  -1.858001e-01  1.316000e-01
  0.03700895  -1.834335e-01  1.274000e-01
  0.03744488  -1.809669e-01  1.233000e-01
  0.03787962  -1.783669e-01  1.193000e-01
  0.03831273  -1.757669e-01  1.154000e-01
  0.03875586  -1.730336e-01  1.117000e-01
