     0.761664 -0.000571570  0.000158981
     0.772281 -0.000555973  0.000151523
     0.783047 -0.000540802  0.000144395
     0.793962 -0.000526045  0.000137585
     0.805029 -0.000511690  0.000131079
     0.816251 -0.000497727  0.000124865
     0.827629 -0.000484146  0.000118932
     0.839166 -0.000470935  0.000113267
     0.850863 -0.000458084  0.000107859
     0.862723 -0.000445584  0.000102697
     0.874750 -0.000433425  9.77711e-05
     0.886943 -0.000421598  9.30712e-05
     0.899306 -0.000410094  8.85876e-05
     0.911842 -0.000398903  8.43107e-05
     0.924553 -0.000388018  8.02320e-05
     0.937441 -0.000377430  7.63426e-05
     0.950508 -0.000367131  7.26344e-05
     0.963758 -0.000357112  6.90993e-05
     0.977192 -0.000347368  6.57299e-05
     0.990814 -0.000337889  6.25188e-05
      1.00463 -0.000328669  5.94586e-05
      1.01863 -0.000319700  5.65431e-05
      1.03283 -0.000310976  5.37657e-05
      1.04723 -0.000302491  5.11201e-05
      1.06182 -0.000294236  4.86002e-05
      1.07662 -0.000286208  4.62007e-05
      1.09163 -0.000278397  4.39157e-05
      1.10685 -0.000270800  4.17402e-05
      1.12228 -0.000263411  3.96693e-05
      1.13792 -0.000256223  3.76980e-05
      1.15378 -0.000249232  3.58217e-05
      1.16987 -0.000242431  3.40362e-05
      1.18617 -0.000235815  3.23371e-05
      1.20271 -0.000229380  3.07205e-05
      1.21947 -0.000223121  2.91825e-05
      1.23647 -0.000217033  2.77194e-05
      1.25371 -0.000211110  2.63277e-05
      1.27118 -0.000205350  2.50042e-05
      1.28890 -0.000199746  2.37455e-05
      1.30687 -0.000194296  2.25485e-05
      1.32509 -0.000188994  2.14105e-05
      1.34356 -0.000183837  2.03284e-05
      1.36229 -0.000178820  1.92998e-05
      1.38128 -0.000173941  1.83221e-05
      1.40053 -0.000169194  1.73926e-05
      1.42005 -0.000164577  1.65094e-05
      1.43985 -0.000160086  1.56699e-05
      1.45992 -0.000155718  1.48723e-05
      1.48027 -0.000151469  1.41144e-05
      1.50090 -0.000147336  1.33943e-05
      1.52182 -0.000143315  1.27102e-05
      1.54304 -0.000139404  1.20602e-05
      1.56455 -0.000135600  1.14429e-05
      1.58636 -0.000131900  1.08566e-05
      1.60847 -0.000128301  1.02997e-05
      1.63089 -0.000124800  9.77087e-06
      1.65362 -0.000121395  9.26870e-06
      1.67668 -0.000118082  8.79180e-06
      1.70005 -0.000114860  8.33903e-06
      1.72374 -0.000111726  7.90917e-06
      1.74777 -0.000108677  7.50106e-06
      1.77214 -0.000105711  7.11365e-06
      1.79684 -0.000102827  6.74592e-06
      1.82188 -0.000100021  6.39687e-06
      1.84728 -9.72914e-05  6.06558e-06
      1.87303 -9.46366e-05  5.75117e-06
      1.89914 -9.20542e-05  5.45280e-06
      1.92561 -8.95422e-05  5.16966e-06
      1.95246 -8.70989e-05  4.90100e-06
      1.97967 -8.47222e-05  4.64609e-06
      2.00727 -8.24103e-05  4.40423e-06
      2.03525 -8.01615e-05  4.17478e-06
      2.06362 -7.79741e-05  3.95710e-06
      2.09238 -7.58464e-05  3.75061e-06
      2.12155 -7.37767e-05  3.55474e-06
      2.15112 -7.17635e-05  3.36895e-06
      2.18111 -6.98053e-05  3.19274e-06
      2.21151 -6.79004e-05  3.02563e-06
      2.24234 -6.60476e-05  2.86714e-06
      2.27360 -6.42453e-05  2.71683e-06
      2.30529 -6.24923e-05  2.57432e-06
      2.33742 -6.07870e-05  2.43917e-06
      2.37001 -5.91282e-05  2.31102e-06
      2.40304 -5.75148e-05  2.18954e-06
      2.43654 -5.59453e-05  2.07434e-06
      2.47050 -5.44187e-05  1.96514e-06
      2.50494 -5.29338e-05  1.86162e-06
      2.53986 -5.14894e-05  1.76348e-06
      2.57526 -5.00843e-05  1.67046e-06
      2.61116 -4.87176e-05  1.58228e-06
      2.64756 -4.73882e-05  1.49871e-06
      2.68447 -4.60951e-05  1.41950e-06
      2.72188 -4.48373e-05  1.34443e-06
      2.75983 -4.36138e-05  1.27329e-06
      2.79830 -4.24237e-05  1.20586e-06
      2.83730 -4.12661e-05  1.14197e-06
      2.87685 -4.01400e-05  1.08143e-06
      2.91696 -3.90447e-05  1.02406e-06
      2.95762 -3.79792e-05  9.69704e-07
      2.99884 -3.69429e-05  9.18202e-07
      3.04065 -3.59348e-05  8.69410e-07
      3.08303 -3.49542e-05  8.23183e-07
      3.12601 -3.40004e-05  7.79388e-07
      3.16958 -3.30726e-05  7.37899e-07
      3.21376 -3.21701e-05  6.98600e-07
      3.25856 -3.12923e-05  6.61372e-07
      3.30399 -3.04384e-05  6.26108e-07
      3.35004 -2.96078e-05  5.92707e-07
      3.39674 -2.87999e-05  5.61071e-07
      3.44409 -2.80140e-05  5.31108e-07
      3.49210 -2.72496e-05  5.02729e-07
      3.54077 -2.65060e-05  4.75855e-07
      3.59013 -2.57827e-05  4.50402e-07
      3.64018 -2.50792e-05  4.26299e-07
      3.69092 -2.43948e-05  4.03476e-07
      3.74237 -2.37291e-05  3.81863e-07
      3.79453 -2.30816e-05  3.61397e-07
      3.84743 -2.24518e-05  3.42019e-07
      3.90106 -2.18392e-05  3.23672e-07
      3.95544 -2.12432e-05  3.06299e-07
      4.01057 -2.06635e-05  2.89852e-07
      4.06648 -2.00997e-05  2.74281e-07
      4.12316 -1.95512e-05  2.59538e-07
      4.18064 -1.90177e-05  2.45583e-07
      4.23891 -1.84987e-05  2.32371e-07
      4.29800 -1.79940e-05  2.19865e-07
      4.35791 -1.75030e-05  2.08026e-07
      4.41866 -1.70253e-05  1.96820e-07
      4.48025 -1.65607e-05  1.86213e-07
      4.54271 -1.61088e-05  1.76172e-07
      4.60603 -1.56693e-05  1.66670e-07
      4.67023 -1.52417e-05  1.57676e-07
      4.73533 -1.48258e-05  1.49164e-07
      4.80134 -1.44212e-05  1.41107e-07
      4.86827 -1.40277e-05  1.33483e-07
      4.93613 -1.36449e-05  1.26268e-07
      5.00494 -1.32726e-05  1.19439e-07
      5.07471 -1.29104e-05  1.12977e-07
      5.14544 -1.25581e-05  1.06863e-07
      5.21717 -1.22154e-05  1.01077e-07
      5.28989 -1.18821e-05  9.56023e-08
      5.36363 -1.15579e-05  9.04219e-08
      5.43840 -1.12425e-05  8.55205e-08
      5.51421 -1.09357e-05  8.08826e-08
      5.59107 -1.06373e-05  7.64945e-08
      5.66901 -1.03470e-05  7.23431e-08
      5.74803 -1.00647e-05  6.84153e-08
      5.82815 -9.79004e-06  6.46995e-08
      5.90940 -9.52290e-06  6.11841e-08
      5.99177 -9.26305e-06  5.78585e-08
      6.07529 -9.01028e-06  5.47123e-08
      6.15998 -8.76440e-06  5.17363e-08
      6.24584 -8.52525e-06  4.89211e-08
      6.33291 -8.29261e-06  4.62580e-08
      6.42119 -8.06633e-06  4.37390e-08
      6.51069 -7.84622e-06  4.13563e-08
      6.60145 -7.63212e-06  3.91027e-08
      6.69347 -7.42385e-06  3.69710e-08
      6.78677 -7.22128e-06  3.49549e-08
      6.88138 -7.02422e-06  3.30480e-08
      6.97730 -6.83255e-06  3.12446e-08
      7.07456 -6.64610e-06  2.95388e-08
      7.17318 -6.46475e-06  2.79257e-08
      7.27316 -6.28834e-06  2.64002e-08
      7.37455 -6.11675e-06  2.49575e-08
      7.47735 -5.94983e-06  2.35931e-08
      7.58157 -5.78748e-06  2.23030e-08
      7.68726 -5.62955e-06  2.10829e-08
      7.79442 -5.47593e-06  1.99292e-08
      7.90307 -5.32651e-06  1.88383e-08
      8.01323 -5.18116e-06  1.78068e-08
      8.12493 -5.03978e-06  1.68314e-08
      8.23819 -4.90225e-06  1.59091e-08
      8.35302 -4.76849e-06  1.50372e-08
      8.46946 -4.63837e-06  1.42127e-08
      8.58752 -4.51179e-06  1.34331e-08
      8.70722 -4.38868e-06  1.26961e-08
      8.82860 -4.26893e-06  1.19994e-08
      8.95166 -4.15243e-06  1.13406e-08
      9.07644 -4.03913e-06  1.07178e-08
      9.20296 -3.92891e-06  1.01290e-08
      9.33125 -3.82170e-06  9.57240e-09
      9.46132 -3.71741e-06  9.04623e-09
      9.59321 -3.61598e-06  8.54881e-09
      9.72694 -3.51730e-06  8.07860e-09
      9.86252 -3.42132e-06  7.63412e-09
      10.0000 -3.32796e-06  7.21397e-09
