    0.0100000 0.0000 0.0000
    0.0101394 0.0000 0.0000
    0.0102807 0.0000 0.0000
    0.0104240 0.0000 0.0000
    0.0105693 0.0000 0.0000
    0.0107167 0.0000 0.0000
    0.0108661 0.0000 0.0000
    0.0110175 0.0000 0.0000 
    0.0111711 0.0000 0.0000 
    0.0113268 0.0000 0.0000 
    0.0114847 0.0000 0.0000 
    0.0116448 0.0000 0.0000 
    0.0118071 0.0000 0.0000 
    0.0119717 0.0000 0.0000 
    0.0121386 0.0000 0.0000 
    0.0123078 0.0000 0.0000 
    0.0124794 0.0000 0.0000 
    0.0126533 0.0000 0.0000 
    0.0128297 0.0000 0.0000  
    0.0130085 0.0000 0.0000  
    0.0131899 0.0000 0.0000  
    0.0133737 0.0000 0.0000  
    0.0135601 0.0000 0.0000  
    0.0137492 0.0000 0.0000  
    0.0139408 0.0000 0.0000  
    0.0141352 0.0000 0.0000  
    0.0143322 0.0000 0.0000  
    0.0145320 0.0000 0.0000  
    0.0147345 0.0000 0.0000  
    0.0149399 0.0000 0.0000  
    0.0151482 0.0000 0.0000  
    0.0153593 0.0000 0.0000  
    0.0155734 0.0000 0.0000  
    0.0157905 0.0000 0.0000  
    0.0160106 0.0000 0.0000  
    0.0162338 0.0000 0.0000  
    0.0164601 0.0000 0.0000  
    0.0166896 0.0000 0.0000  
    0.0169222 0.0000 0.0000  
    0.0171581 0.0000 0.0000  
    0.0173973 0.0000 0.0000  
    0.0176398 0.0000 0.0000  
    0.0178857 0.0000 0.0000  
    0.0181350 0.0000 0.0000  
    0.0183878 0.0000 0.0000  
    0.0186441 0.0000 0.0000  
    0.0189040 0.0000 0.0000  
    0.0191675 0.0000 0.0000  
    0.0194347 0.0000 0.0000  
    0.0197056 0.0000 0.0000  
    0.0199803 0.0000 0.0000  
    0.0202588 0.0000 0.0000  
    0.0205412 0.0000 0.0000  
    0.0208275 0.0000 0.0000  
    0.0211178 0.0000 0.0000  
    0.0214122 0.0000 0.0000  
    0.0217107 0.0000 0.0000  
    0.0220133 0.0000 0.0000  
    0.0223202 0.0000 0.0000  
    0.0226313 0.0000 0.0000  
    0.0229468 0.0000 0.0000  
    0.0232666 0.0000 0.0000  
    0.0235910 0.0000 0.0000  
    0.0239198 0.0000 0.0000  
    0.0242532 0.0000 0.0000  
    0.0245913 0.0000 0.0000  
    0.0249341 0.0000 0.0000  
    0.0252817 0.0000 0.0000  
    0.0256341 0.0000 0.0000  
    0.0259914 0.0000 0.0000  
    0.0263537 0.0000 0.0000  
    0.0267211 0.0000 0.0000  
    0.0270935 0.0000 0.0000  
    0.0274712 0.0000 0.0000  
    0.0278541 0.0000 0.0000  
    0.0282424 0.0000 0.0000  
    0.0286361 0.0000 0.0000  
    0.0290353 0.0000 0.0000  
    0.0294400 0.0000 0.0000  
    0.0298504 0.0000 0.0000  
    0.0302665 0.0000 0.0000  
    0.0306884 0.0000 0.0000  
    0.0311162 0.0000 0.0000  
    0.0315499 0.0000 0.0000  
    0.0319897 0.0000 0.0000  
    0.0324356 0.0000 0.0000  
    0.0328877 0.0000 0.0000  
    0.0333462 0.0000 0.0000  
    0.0338110 0.0000 0.0000  
    0.0342823 0.0000 0.0000  
    0.0347602 0.0000 0.0000  
    0.0352447 0.0000 0.0000  
    0.0357360 0.0000 0.0000  
    0.0362342 0.0000 0.0000  
    0.0367392 0.0000 0.0000  
    0.0372514 0.0000 0.0000  
    0.0377706 0.0000 0.0000  
    0.0382971 0.0000 0.0000  
    0.0388310 0.0000 0.0000  
    0.0393723 0.0000 0.0000  
    0.0399211 0.0000 0.0000  
    0.0404776 0.0000 0.0000  
    0.0410418 0.0000 0.0000  
    0.0416139 0.0000 0.0000  
    0.0421940 0.0000 0.0000 
    0.0427821 0.0000 0.0000 
    0.0433785 0.0000 0.0000 
    0.0439832 0.0000 0.0000 
    0.0445963 0.0000 0.0000 
    0.0452179 0.0000 0.0000 
    0.0458482 0.0000 0.0000 
    0.0464873 0.0000 0.0000 
    0.0471354 0.0000 0.0000 
    0.0477924 0.0000 0.0000 
    0.0484586 0.0000 0.0000 
    0.0491341 0.0000 0.0000 
    0.0498190 0.0000 0.0000 
    0.0505134 0.0000 0.0000 
    0.0512175 0.0000 0.0000 
    0.0519315 0.0000 0.0000 
    0.0526554 0.0000 0.0000 
    0.0533894 0.0000 0.0000 
    0.0541336 0.0000 0.0000 
    0.0548882 0.0000 0.0000 
    0.0556533 0.0000 0.0000 
    0.0564291 0.0000 0.0000 
    0.0572157 0.0000 0.0000 
    0.0580132 0.0000 0.0000 
    0.0588219 0.0000 0.0000 
    0.0596418 0.0000 0.0000 
    0.0604732 0.0000 0.0000 
    0.0613162 0.0000 0.0000 
    0.0621709 0.0000 0.0000 
    0.0630375 0.0000 0.0000 
    0.0639162 0.0000 0.0000 
    0.0648072 0.0000 0.0000 
    0.0657106 0.0000 0.0000 
    0.0666265 0.0000 0.0000 
    0.0675553 0.0000 0.0000 
    0.0684970 0.0000 0.0000 
    0.0694518 0.0000 0.0000 
    0.0704199 0.0000 0.0000 
    0.0714015 0.0000 0.0000 
    0.0723968 0.0000 0.0000 
    0.0734060 0.0000 0.0000 
    0.0744292 0.0000 0.0000 
    0.0754667 0.0000 0.0000 
    0.0765187 0.0000 0.0000 
    0.0775853 0.0000 0.0000 
    0.0786668 0.0000 0.0000 
    0.0797634 0.0000 0.0000 
    0.0808753 0.0000 0.0000 
    0.0820026 0.0000 0.0000 
    0.0831457 0.0000 0.0000 
    0.0843047 0.0000 0.0000 
    0.0854798 0.0000 0.0000 
    0.0866714 0.0000 0.0000  
    0.0878795 0.0000 0.0000  
    0.0891045 0.0000 0.0000  
    0.0903466 0.0000 0.0000  
    0.0916060 0.0000 0.0000  
    0.0928829 0.0000 0.0000  
    0.0941777 0.0000 0.0000  
    0.0954905 0.0000 0.0000  
    0.0968215 0.0000 0.0000  
    0.0981712 0.0000 0.0000  
    0.0995396 0.0000 0.0000  
     0.100927 0.0000 0.0000  
     0.102334 0.0000 0.0000  
     0.103760 0.0000 0.0000  
     0.105207 0.0000 0.0000  
     0.106673 0.0000 0.0000  
     0.108160 0.0000 0.0000  
     0.109668 0.0000 0.0000  
     0.111197 0.0000 0.0000  
     0.112747 0.0000 0.0000  
     0.114318 0.0000 0.0000  
     0.115912 0.0000 0.0000  
     0.117528 0.0000 0.0000  
     0.119166 0.0000 0.0000  
     0.120827 0.0000 0.0000  
     0.122511 0.0000 0.0000  
     0.124219 0.0000 0.0000  
     0.125951 0.0000 0.0000  
     0.127706 0.0000 0.0000  
     0.129486 0.0000 0.0000  
     0.131291 0.0000 0.0000  
     0.133122 0.0000 0.0000  
     0.134977 0.0000 0.0000  
     0.136859 0.0000 0.0000  
     0.138766 0.0000 0.0000  
     0.140701 0.0000 0.0000  
     0.142662 0.0000 0.0000  
     0.144651 0.0000 0.0000  
     0.146667 0.0000 0.0000  
     0.148712 0.0000 0.0000  
     0.150785 0.0000 0.0000  
     0.152886 0.0000 0.0000  
     0.155017 0.0000 0.0000  
     0.157178 0.0000 0.0000  
     0.159369 0.0000 0.0000  
     0.161591 0.0000 0.0000  
     0.163843 0.0000 0.0000  
     0.166127 0.0000 0.0000  
     0.168443 0.0000 0.0000  
     0.170791 0.0000 0.0000  
     0.173172 0.0000 0.0000  
     0.175586 0.0000 0.0000  
     0.178033 0.0000 0.0000  
     0.180515 0.0000 0.0000  
     0.183031 0.0000 0.0000  
     0.185583 0.0000 0.0000  
     0.188169 0.0000 0.0000  
     0.190792 0.0000 0.0000  
     0.193452 0.0000 0.0000  
     0.196149 0.0000 0.0000  
     0.198883 0.0000 0.0000  
     0.201655 0.0000 0.0000  
     0.204466 0.0000 0.0000  
     0.207316 0.0000 0.0000  
     0.210206 0.0000 0.0000  
     0.213136 0.0000 0.0000  
     0.216107 0.0000 0.0000  
     0.219120 0.0000 0.0000  
     0.222174 0.0000 0.0000  
     0.225271 0.0000 0.0000  
     0.228411 0.0000 0.0000  
     0.231595 0.0000 0.0000  
     0.234823 0.0000 0.0000  
     0.238097 0.0000 0.0000  
     0.241416 0.0000 0.0000  
     0.244781 0.0000 0.0000  
     0.248193 0.0000 0.0000  
     0.251653 0.0000 0.0000  
     0.255161 0.0000 0.0000  
     0.258717 0.0000 0.0000  
     0.262324 0.0000 0.0000  
     0.265980 0.0000 0.0000  
     0.269688 0.0000 0.0000  
     0.273447 0.0000 0.0000  
     0.277259 0.0000 0.0000  
     0.281124 0.0000 0.0000  
     0.285043 0.0000 0.0000  
     0.289016 0.0000 0.0000  
     0.293045 0.0000 0.0000  
     0.297130 0.0000 0.0000  
     0.301271 0.0000 0.0000  
     0.305471 0.0000 0.0000  
     0.309729 0.0000 0.0000  
     0.314047 0.0000 0.0000  
     0.318424 0.0000 0.0000  
     0.322863 0.0000 0.0000  
     0.327363 0.0000 0.0000  
     0.331927 0.0000 0.0000  
     0.336554 0.0000 0.0000  
     0.341245 0.0000 0.0000  
     0.346002 0.0000 0.0000  
     0.350825 0.0000 0.0000  
     0.355715 0.0000 0.0000  
     0.360674 0.0000 0.0000  
     0.365701 0.0000 0.0000 
     0.370799 0.0000 0.0000 
     0.375967 0.0000 0.0000 
     0.381208 0.0000 0.0000 
     0.386522 0.0000 0.0000 
     0.391910 0.0000 0.0000 
     0.397373 0.0000 0.0000 
     0.402912 0.0000 0.0000 
     0.408529 0.0000 0.0000 
     0.414223 0.0000 0.0000 
     0.419997 0.0000 0.0000 
     0.425852 0.0000 0.0000 
     0.431788 0.0000 0.0000 
     0.437807 0.0000 0.0000 
     0.443910 0.0000 0.0000 
     0.450098 0.0000 0.0000 
     0.456372 0.0000 0.0000 
     0.462733 0.0000 0.0000 
     0.469184 0.0000 0.0000 
     0.475723 0.0000 0.0000 
     0.482355 0.0000 0.0000 
     0.489079 0.0000 0.0000 
     0.495896 0.0000 0.0000 
     0.502809 0.0000 0.0000 
     0.509818 0.0000 0.0000 
     0.516924 0.0000 0.0000 
     0.524130 0.0000 0.0000 
     0.531436 0.0000 0.0000 
     0.538844 0.0000 0.0000 
     0.546355 0.0000 0.0000 
     0.553971 0.0000 0.0000 
     0.561693 0.0000 0.0000 
     0.569523 0.0000 0.0000 
     0.577461 0.0000 0.0000 
     0.585511 0.0000 0.0000 
     0.593673 0.0000 0.0000 
     0.601948 0.0000 0.0000 
     0.610339 0.0000 0.0000 
     0.618847 0.0000 0.0000 
     0.627473 0.0000 0.0000 
     0.636220 0.0000 0.0000 
     0.645088 0.0000 0.0000 
     0.654081 0.0000 0.0000 
     0.663198 0.0000 0.0000 
     0.672443 0.0000 0.0000 
     0.681816 0.0000 0.0000 
     0.691321 0.0000 0.0000 
     0.700957 0.0000 0.0000 
     0.710728 0.0000 0.0000 
     0.720635 0.0000 0.0000 
     0.730680 0.0000 0.0000 
     0.740866 0.0000 0.0000 
     0.751193 0.0000 0.0000  
     0.761664 0.0000 0.0000  
     0.772281 0.0000 0.0000  
     0.783047 0.0000 0.0000  
     0.793962 0.0000 0.0000  
     0.805029 0.0000 0.0000  
     0.816251 0.0000 0.0000  
     0.827629 0.0000 0.0000  
     0.839166 0.0000 0.0000  
     0.850863 0.0000 0.0000  
     0.862723 0.0000 0.0000  
     0.874750 0.0000 0.0000  
     0.886943 0.0000 0.0000  
     0.899306 0.0000 0.0000  
     0.911842 0.0000 0.0000  
     0.924553 0.0000 0.0000  
     0.937441 0.0000 0.0000  
     0.950508 0.0000 0.0000  
     0.963758 0.0000 0.0000  
     0.977192 0.0000 0.0000  
     0.990814 0.0000 0.0000  
      1.00463 0.0000 0.0000  
      1.01863 0.0000 0.0000  
      1.03283 0.0000 0.0000  
      1.04723 0.0000 0.0000  
      1.06182 0.0000 0.0000  
      1.07662 0.0000 0.0000  
      1.09163 0.0000 0.0000  
      1.10685 0.0000 0.0000  
      1.12228 0.0000 0.0000  
      1.13792 0.0000 0.0000  
      1.15378 0.0000 0.0000  
      1.16987 0.0000 0.0000  
      1.18617 0.0000 0.0000  
      1.20271 0.0000 0.0000  
      1.21947 0.0000 0.0000  
      1.23647 0.0000 0.0000  
      1.25371 0.0000 0.0000  
      1.27118 0.0000 0.0000  
      1.28890 0.0000 0.0000  
      1.30687 0.0000 0.0000  
      1.32509 0.0000 0.0000  
      1.34356 0.0000 0.0000  
      1.36229 0.0000 0.0000  
      1.38128 0.0000 0.0000  
      1.40053 0.0000 0.0000  
      1.42005 0.0000 0.0000  
      1.43985 0.0000 0.0000  
