    0.0100000     0.198974     0.224190
    0.0101394     0.195991     0.239491
    0.0102807     0.186199     0.248006
    0.0104240     0.173932     0.246333
    0.0105693     0.167560     0.242876
    0.0107167     0.166085     0.240536
    0.0108661     0.168488     0.239040
    0.0110175     0.173989     0.239107
    0.0111711     0.181594     0.241489
    0.0113268     0.188303     0.245259
    0.0114847     0.197251     0.250290
    0.0116448     0.200745     0.260087
    0.0118071     0.210721     0.273851
    0.0119717     0.217774     0.288526
    0.0121386     0.222805     0.299821
    0.0123078     0.228055     0.309073
    0.0124794     0.234579     0.317168
    0.0126533     0.242870     0.324517
    0.0128297     0.254140     0.331460
    0.0130085     0.268959     0.339577
    0.0131899     0.246109     0.349007
    0.0133737     0.250210     0.364182
    0.0135601     0.263366     0.388176
    0.0137492     0.266164     0.422872
    0.0139408     0.253469     0.459570
    0.0141352     0.227213     0.483453
    0.0143322     0.208715     0.495049
    0.0145320     0.185329     0.499771
    0.0147345     0.204506     0.501131
    0.0149399     0.183814     0.500022
    0.0151482     0.168560     0.502178
    0.0153593     0.155258     0.506555
    0.0155734     0.142416     0.512067
    0.0157905     0.127467     0.518481
    0.0160106     0.104657     0.524274
    0.0162338    0.0956799     0.527947
    0.0164601    0.0786871     0.530506
    0.0166896    0.0610432     0.533344
    0.0169222    0.0427445     0.533650
    0.0171581    0.0239806     0.532327
    0.0173973   0.00230897     0.530125
    0.0176398   -0.0229537     0.524392
    0.0178857   -0.0378099     0.515318
    0.0181350   -0.0518859     0.506375
    0.0183878   -0.0661025     0.497193
    0.0186441   -0.0816167     0.484351
    0.0189040   -0.0947692     0.468731
    0.0191675    -0.105067     0.455051
    0.0194347    -0.114757     0.442726
    0.0197056    -0.124226     0.429967
    0.0199803    -0.132797     0.416799
    0.0202588    -0.140671     0.403439
    0.0205412    -0.147865     0.389658
    0.0208275    -0.156260     0.375607
    0.0211178    -0.160270     0.360207
    0.0214122    -0.164512     0.343837
    0.0217107    -0.164767     0.330096
    0.0220133    -0.165183     0.317659
    0.0223202    -0.164763     0.304406
    0.0226313    -0.163389     0.291809
    0.0229468    -0.160369     0.280647
    0.0232666    -0.157232     0.272344
    0.0235910    -0.155336     0.265848
    0.0239198    -0.155287     0.260038
    0.0242532    -0.156120     0.254404
    0.0245913    -0.158349     0.248478
    0.0249341    -0.163019     0.241592
    0.0252817    -0.165546     0.230923
    0.0256341    -0.166445     0.218987
    0.0259914    -0.165137     0.208006
    0.0263537    -0.163852     0.198378
    0.0267211    -0.161647     0.189513
    0.0270935    -0.159402     0.181188
    0.0274712    -0.157052     0.173366
    0.0278541    -0.154441     0.166299
    0.0282424    -0.152133     0.159567
    0.0286361    -0.149870     0.153017
    0.0290353    -0.147546     0.146693
    0.0294400    -0.145201     0.140591
    0.0298504    -0.142839     0.134704
    0.0302665    -0.140435     0.129027
    0.0306884    -0.138028     0.123555
    0.0311162    -0.135558     0.118283
    0.0315499    -0.133077     0.113206
    0.0319897    -0.130593     0.108317
    0.0324356    -0.128085     0.103613
    0.0328877    -0.125597    0.0990874
    0.0333462    -0.123071    0.0947359
    0.0338110    -0.120554    0.0905531
    0.0342823    -0.118050    0.0865341
    0.0347602    -0.115541    0.0826741
    0.0352447    -0.113051    0.0789682
    0.0357360    -0.110558    0.0754115
    0.0362342    -0.108121    0.0719994
    0.0367392    -0.105663    0.0687273
    0.0372514    -0.103238    0.0655904
    0.0377706    -0.100833    0.0625846
    0.0382971   -0.0984549    0.0597050
    0.0388310   -0.0961181    0.0569478
    0.0393723   -0.0937931    0.0543084
    0.0399211   -0.0915030    0.0517828
    0.0404776   -0.0892425    0.0493669
    0.0410418   -0.0870191    0.0470568
    0.0416139   -0.0848279    0.0448485
    0.0421940   -0.0826660    0.0427383
    0.0427821   -0.0805416    0.0407226
    0.0433785   -0.0784876    0.0387977
    0.0439832   -0.0764365    0.0369601
    0.0445963   -0.0744267    0.0352065
    0.0452179   -0.0724612    0.0335334
    0.0458482   -0.0705303    0.0319378
    0.0464873   -0.0686380    0.0304163
    0.0471354   -0.0667885    0.0289661
    0.0477924   -0.0649766    0.0275843
    0.0484586   -0.0632014    0.0262679
    0.0491341   -0.0614667    0.0250141
    0.0498190   -0.0597699    0.0238204
    0.0505134   -0.0581214    0.0226841
    0.0512175   -0.0565041    0.0216028
    0.0519315   -0.0549230    0.0205740
    0.0526554   -0.0533805    0.0195955
    0.0533894   -0.0518758    0.0186650
    0.0541336   -0.0504098    0.0177803
    0.0548882   -0.0489791    0.0169393
    0.0556533   -0.0475854    0.0161402
    0.0564291   -0.0462265    0.0153808
    0.0572157   -0.0449028    0.0146595
    0.0580132   -0.0436141    0.0139744
    0.0588219   -0.0423589    0.0133238
    0.0596418   -0.0411384    0.0127062
    0.0604732   -0.0399510    0.0121198
    0.0613162   -0.0387936    0.0115633
    0.0621709   -0.0376677    0.0110351
    0.0630375   -0.0365729    0.0105339
    0.0639162   -0.0355086    0.0100585
    0.0648072   -0.0344738   0.00960743
    0.0657106   -0.0334682   0.00917960
    0.0666265   -0.0324909   0.00877386
    0.0675553   -0.0315574   0.00838909
    0.0684970   -0.0306352   0.00802422
    0.0694518   -0.0297394   0.00767830
    0.0704199   -0.0288697   0.00735033
    0.0714015   -0.0280250   0.00703943
    0.0723968   -0.0272050   0.00674472
    0.0734060   -0.0264098   0.00646537
    0.0744292   -0.0256379   0.00620061
    0.0754667   -0.0248888   0.00594966
    0.0765187   -0.0241624   0.00571184
    0.0775853   -0.0234583   0.00548647
    0.0786668   -0.0227753   0.00527288
    0.0797634   -0.0221126   0.00507048
    0.0808753   -0.0214703   0.00487867
    0.0820026   -0.0208472   0.00469692
    0.0831457   -0.0202434   0.00452468
    0.0843047   -0.0196578   0.00436146
    0.0854798   -0.0190903   0.00420678
    0.0866714   -0.0185406   0.00406019
    0.0878795   -0.0180089   0.00392126
    0.0891045   -0.0174935   0.00378958
    0.0903466   -0.0169950   0.00366476
    0.0916060   -0.0165121   0.00354644
    0.0928829   -0.0160450   0.00343425
    0.0941777   -0.0155925   0.00332786
    0.0954905   -0.0151551   0.00322695
    0.0968215   -0.0147315   0.00313122
    0.0981712   -0.0143220   0.00304037
    0.0995396   -0.0139261   0.00295413
     0.100927   -0.0135427   0.00287221
     0.102334   -0.0131717   0.00279438
     0.103760   -0.0128125   0.00272037
     0.105207   -0.0124653   0.00264994
     0.106673   -0.0121295   0.00258288
     0.108160   -0.0118049   0.00251895
     0.109668   -0.0114912   0.00245794
     0.111197   -0.0111880   0.00239963
     0.112747   -0.0108957   0.00234382
     0.114318   -0.0106135   0.00229029
     0.115912   -0.0103413   0.00223887
     0.117528   -0.0100789   0.00218934
     0.119166  -0.00982566   0.00214150
     0.120827  -0.00958139   0.00209518
     0.122511  -0.00934580   0.00205017
     0.124219  -0.00911829   0.00200628
     0.125951  -0.00890071   0.00196333
     0.127706  -0.00869194   0.00192111
     0.129486  -0.00849098   0.00187945
     0.131291  -0.00829767   0.00183815
     0.133122  -0.00788147   0.00179702
     0.134977  -0.00769411   0.00175587
     0.136859  -0.00751357   0.00171452
     0.138766  -0.00733938   0.00167279
     0.140701  -0.00717119   0.00163050
     0.142662  -0.00700842   0.00158748
     0.144651  -0.00685086   0.00154357
     0.146667  -0.00669822   0.00149862
     0.148712  -0.00654962   0.00145250
     0.150785  -0.00640462   0.00140508
     0.152886  -0.00626227   0.00135626
     0.155017  -0.00612547   0.00130598
     0.157178  -0.00599140   0.00125419
     0.159369  -0.00585864   0.00120087
     0.161591  -0.00572592   0.00114689
     0.163843  -0.00559326   0.00109505
     0.166127  -0.00546166   0.00104548
     0.168443  -0.00533200  0.000998073
     0.170791  -0.00520435  0.000952748
     0.173172  -0.00507873  0.000909416
     0.175586  -0.00495486  0.000867992
     0.178033  -0.00483381  0.000828396
     0.180515  -0.00471698  0.000790554
     0.183031  -0.00460289  0.000754386
     0.185583  -0.00449144  0.000719825
     0.188169  -0.00438248  0.000686801
     0.190792  -0.00427560  0.000655248
     0.193452  -0.00417065  0.000625104
     0.196149  -0.00406682  0.000596309
     0.198883  -0.00396637  0.000568804
     0.201655  -0.00373178  0.000542534
     0.204466  -0.00363462  0.000517443
     0.207316  -0.00353981  0.000493484
     0.210206  -0.00344650  0.000470605
     0.213136  -0.00335434  0.000448759
     0.216107  -0.00326221  0.000427903
     0.219120  -0.00317723  0.000407991
     0.222174  -0.00309457  0.000388984
     0.225271  -0.00301388  0.000370840
     0.228411  -0.00293438  0.000353523
     0.231595  -0.00285534  0.000336995
     0.234823  -0.00277998  0.000321222
     0.238097  -0.00270802  0.000306171
     0.241416  -0.00263762  0.000291808
     0.244781  -0.00256737  0.000278105
     0.248193  -0.00249576  0.000265031
     0.251653  -0.00243196  0.000252558
     0.255161  -0.00236976  0.000240659
     0.258717  -0.00230738  0.000229309
     0.262324  -0.00224264  0.000218483
     0.265980  -0.00218614  0.000208157
     0.269688  -0.00213096  0.000198310
     0.273447  -0.00207517  0.000188918
     0.277259  -0.00202052  0.000179963
     0.281124  -0.00197028  0.000171423
     0.285043  -0.00184890  0.000163281
     0.289016  -0.00179364  0.000155518
     0.293045  -0.00174623  0.000148117
     0.297130  -0.00169732  0.000141061
     0.301271  -0.00164663  0.000134335
     0.305471  -0.00160340  0.000127923
     0.309729  -0.00155804  0.000121812
     0.314047  -0.00151512  0.000115988
     0.318424  -0.00147388  0.000110436
     0.322863  -0.00142852  0.000105146
     0.327363  -0.00139148  0.000100104
     0.331927  -0.00134718  9.53005e-05
     0.336554  -0.00131321  9.07225e-05
     0.341245  -0.00127469  8.63611e-05
     0.346002  -0.00124186  8.22051e-05
     0.350825  -0.00120151  7.82459e-05
     0.355715  -0.00117178  7.44742e-05
     0.360674  -0.00113396  7.08809e-05
     0.365701  -0.00110608  6.74582e-05
     0.370799  -0.00107428  6.41979e-05
     0.375967  -0.00104297  6.10926e-05
     0.381208  -0.00101302  5.81347e-05
     0.386522 -0.000983790  5.53179e-05
     0.391910 -0.000955003  5.26353e-05
     0.397373 -0.000893356  5.00805e-05
     0.402912 -0.000865202  4.76478e-05
     0.408529 -0.000837770  4.53312e-05
     0.414223 -0.000810859  4.31255e-05
     0.419997 -0.000784498  4.10253e-05
     0.425852 -0.000758548  3.90257e-05
     0.431788 -0.000733141  3.71221e-05
     0.437807 -0.000708300  3.53098e-05
     0.443910 -0.000683583  3.35846e-05
     0.450098 -0.000659129  3.19424e-05
     0.456372 -0.000635094  3.03791e-05
     0.462733 -0.000610973  2.88912e-05
     0.469184 -0.000586776  2.74750e-05
     0.475723 -0.000562507  2.61272e-05
     0.482355 -0.000537916  2.48444e-05
     0.489079 -0.000500305  2.36236e-05
     0.495896 -0.000473191  2.24619e-05
